1, -0.15323359, 5.3871183, 8.073495
1, -1.1564348, 4.6688356, 8.688824
1, -1.1899546, 5.7438655, 6.529187
1, -0.8379962, 5.176422, 7.518023
1, -0.7039168, 4.9609375, 8.391933
1, -0.105348095, 5.0854397, 9.814133
1, -0.339987, 4.800521, 11.693638
1, -2.7749646, 3.4645157, 8.28898
1, 0.48843205, 2.516383, 8.492493
1, -1.7262721, 4.3791285, 8.284191
1, 2.719896, 4.14449, 11.779832
1, -0.74222517, 2.640885, 9.646533
1, 0.76137936, 3.2514253, 4.434197
1, 1.8938714, 1.56825, 5.133325
1, 5.593026, 2.3487835, 3.0646718
1, 5.0160055, 1.0151725, 0.07901107
2, 16.520496, -0.84996754, 5.2506447
2, 29.28677, 8.008849, 13.283437
2, 6.9745226, 7.292961, 2.5139885
2, 3.3663504, 12.093482, 6.2322974
2, 6.2777886, 10.673677, 7.206767
2, 6.5459476, 5.851608, 9.929058
2, 29.00664, 15.057594, 16.666548
2, 9.797373, -1.23784, 8.372779
2, -0.9888355, -6.454965, 2.8970726
2, 0.7901107, -6.0479383, -4.697567
2, -0.17957062, -7.3001437, -3.8236568
2, 5.2937417, -5.0399485, -8.063917
2, 42.989204, 6.0239954, 12.912324
2, 14.837321, 9.962578, 11.854054
2, 1.3312168, 8.810931, 5.236279
2, -2.413429, 6.8356547, 3.1221344
2, -0.5818088, 4.3025117, 6.481302
3, 23.363333, 20.585976, 23.339392
3, 22.949123, 5.3966956, 7.7119594
3, 3.5962007, -6.6225643, 1.7430321
3, -0.60335726, -8.9976845, -4.008016
3, -5.916253, -9.364009, -7.5826683
3, 7.884347, -2.9473522, -4.886715
3, 31.250074, 10.051166, 9.344854
3, 18.878857, 9.598648, 13.034432
3, 6.4789076, 8.947405, 8.846846
3, -1.7813405, 7.7478733, 0.34477556
3, -5.0830455, 4.0151987, 2.3320236
3, 0.68236834, 4.6568646, 2.7749646
3, 21.19891, 15.349696, 27.088825
3, 26.54772, 11.518856, 8.91628
3, -0.36632404, -2.2075214, -0.9241901
3, -0.7206767, -6.0263896, -0.9577099
3, -2.1069617, -7.082265, -5.28177
4, 9.047964, -2.317658, -1.1348863
4, 16.64021, 6.517216, 7.4198575
4, 24.629906, 13.202031, 14.590711
4, 4.398283, 8.3129225, 10.362421
4, -5.873156, 3.6297207, -2.6360965
4, -4.3887057, 1.010384, -2.0973847
4, -0.37350687, 1.2881198, 1.8962656
4, 15.929111, 11.866026, 7.058322
4, 25.080029, 15.409553, 14.710424
4, 3.9457648, 0.93616146, 6.318491
4, 2.3344178, -0.6488485, -3.3040993
4, 2.1931558, -3.5171897, -6.996071
4, 1.1133378, -2.8204558, -5.0399485
4, 8.5882635, 0.40463245, -2.0399222
4, 28.302723, 14.72479, 13.695251
4, 9.730332, 11.063944, -3.2466366
5, 4.786155, 3.981679, 1.0127783
5, -9.220352, 0.90982443, -0.18196489
5, 0.28731298, 4.041536, 2.3775148
5, 9.177256, 14.154953, 17.51891
5, 19.582773, 18.823788, 17.86608
5, 3.562681, 2.5858169, 6.091035
5, 1.1899546, -7.269018, -1.5036045
5, -3.9888618, -8.358414, -16.597113
5, 13.0895, -9.577099, 0.5913859
5, 11.80138, 1.158829, -0.7901107
5, 22.956306, 18.996176, 22.350555
5, -1.1372806, 9.119793, 3.7135203
5, -8.897125, 2.9234095, 1.5179702
5, -5.5547175, 1.0079896, -4.436591
5, 8.195602, 17.571583, 18.139027
5, 31.29796, 12.806976, 33.392952
5, 1.1995317, -2.343995, -5.439792
6, -1.036721, -8.672064, -8.099832
6, 1.0032011, -8.133351, -5.5571117
6, 8.767835, -5.193182, -5.2482505
6, 24.87412, 8.45179, 3.519584
6, 16.082344, 15.651375, 22.937153
6, -1.1013664, 6.864386, 1.8435916
6, -8.487704, 1.9010541, -2.0925963
6, -6.1892004, 5.4948606, -0.8571504
6, -1.1037607, 7.0439563, 3.5219781
6, 51.821686, 32.528618, 40.412964
6, 7.7095647, 0.0071828244, 6.639324
6, -1.8603516, -6.857203, -6.2322974
6, -1.6065584, -7.692805, -8.633755
6, 8.073495, -6.794952, -9.208381
6, 4.017593, -6.411868, 4.9561486
6, 27.890907, 22.625896, 25.374525
6, 3.3112822, 10.5803, 1.0726352
7, -7.5395713, 3.050306, -0.21309046
7, -2.0159793, 4.192375, 8.004061
7, 6.201172, 10.235525, 1.6352897
7, 34.144753, 24.388083, 31.999483
7, 15.483775, 6.143709, 4.7262983
7, -2.8874955, -7.187613, -3.6823947
7, -4.9010806, -8.130958, -5.7007685
7, 0.7877164, -5.8324533, -2.3344178
7, 9.344854, -2.2147043, -4.173221
7, 42.02431, 21.299469, 18.344934
7, 3.955342, 9.684841, 3.756617
7, -2.4277947, 4.925023, 1.924997
7, -8.360807, 1.9178141, 6.3711653
7, -2.5020173, 6.3639827, 1.8340145
7, 13.62103, 22.295486, 18.20846
7, 31.451195, 11.157321, 13.680886
8, -1.7669748, -5.480495, -9.39274
8, -2.185973, -8.341654, -5.497255
8, -2.8707354, -8.277008, -3.4142358
8, 12.443047, -3.5554981, -1.1731946
8, 32.135956, 21.862123, 10.738322
8, 8.729526, 10.757477, 13.874823
8, -4.245049, 4.022382, -5.564295
8, -9.244295, -0.021548472, 2.2937152
8, 1.1827718, 8.9498, 2.8396099
8, 13.877216, 19.601929, 13.257099
8, 15.174913, 19.403204, 23.190947
8, 5.140508, 0.2777359, -0.7206767
8, 1.5969813, -9.634562, -5.4900723
8, -2.0447106, -13.508498, -4.3432145
8, 11.190841, -7.7335076, -0.74222517
8, 43.492, 23.071232, 15.107874
8, 12.043202, 15.119845, 13.465402
9, -0.82123625, 6.299337, -0.8930645
9, -8.549955, 1.776552, 3.1029801
9, -5.497255, 3.3136764, 2.0159793
9, 9.325701, 26.260406, 20.978636
9, 28.884531, 15.244348, 10.362421
9, 4.6927786, -4.8148866, -3.581835
9, -0.6201172, -9.720756, -3.624932
9, -0.7948992, -7.8197017, -8.4230585
9, 6.404685, -7.8723755, -4.051113
9, 15.613066, 9.742304, 1.9680939
9, 17.715239, 16.431908, 22.637869
9, -1.838803, 7.56112, -2.4708917
9, -6.550736, 4.889109, 2.9497466
9, -5.5738716, 6.308914, 2.2410412
9, 13.072741, 18.574783, 13.415122
9, 29.660276, 17.131037, 27.66824
10, 7.6113997, -4.07745, -6.58665
10, -2.997632, -20.959482, 1.1492519
10, 1.0008069, -9.828498, -12.167705
10, 20.133457, 5.1189594, 19.209267
10, 25.240444, 19.568407, 36.39298
10, 7.269018, 7.0295906, 3.8523881
10, -4.642499, 4.381523, -7.7957587
10, -7.225921, 2.152453, 0.13168511
10, 1.3383996, 4.80531, -0.9529214
10, 5.3799353, 8.91149, 13.15654
10, 31.637947, 16.98738, 19.041668
10, 4.6305275, 5.849213, -2.4469488
10, -2.8683412, -0.29210153, -3.1676257
10, 1.908237, -5.090228, 2.9665065
10, 5.236279, -8.978531, -7.2881727
10, 26.382515, 14.032845, 9.349643
10, 24.16781, 14.353678, 11.461393
11, -1.1564348, 6.969734, -8.722343
11, -7.307327, -0.9960183, 8.482916
11, -6.1101894, 1.0917894, 6.7997403
11, 4.3911, 14.370438, 12.617828
11, 30.69221, 23.645859, 22.264362
11, 7.659285, 2.3775148, 0.13886794
11, 2.3918805, -9.378374, -3.2993107
11, -4.6760187, -13.30259, -9.70639
11, 5.916253, -11.755889, -5.1644506
11, 23.167004, 10.896344, 9.699207
11, 34.259678, 21.179754, 20.837374
11, -1.2593886, 5.7438655, -1.637684
11, -7.23071, 3.2633965, 0.14365649
11, -6.0503325, 3.1341057, 2.5642684
11, 7.7909703, 11.600262, 5.707951
11, 37.22858, 27.673029, 30.040966
11, 13.613847, 3.0957973, 3.3639562
12, -2.5618742, -6.976917, -5.585843
12, -0.4070267, -9.845258, -2.6193366
12, -4.3192716, -13.551596, -10.656918
12, 7.2019787, -3.1676257, -1.2067145
12, 43.240604, 24.400055, 25.630713
12, -3.047912, 6.8165, 0.9960183
12, -8.145323, 4.642499, 5.8444247
12, -6.778192, 4.7071443, 2.19555
12, 0.19633053, 7.0559278, 0.8475733
12, 31.530205, 32.73692, 34.28841
12, 23.784725, 4.642499, 4.702356
12, -2.4206119, -8.894731, -3.9744961
12, -3.6177492, -10.508472, -7.56112
12, -4.8340406, -11.930672, -9.557945
12, 9.914692, -9.785401, -3.675212
12, 57.759487, 20.892443, 37.745743
12, 1.8747171, 10.601849, 4.625739
13, -3.100586, 10.261862, -2.5834224
13, -6.5603127, 5.9449844, 5.5810547
13, 0.36392978, 8.856422, 5.166845
13, 35.44724, 27.29952, 20.322605
13, 31.558937, 9.900327, 10.836488
13, -3.205934, -7.103813, -3.5507095
13, -1.2953026, -11.78462, -2.9760835
13, -3.2442424, -10.889162, -10.585089
13, 8.375174, -8.528407, -5.9378014
13, 39.790455, 15.46941, 20.248383
13, 24.6323, 18.076775, 21.081589
13, -3.6440864, 5.9378014, -4.5419393
13, -8.521224, 2.466103, -1.4820561
13, -7.764633, 1.2306572, 4.592219
13, 2.6983478, 17.035265, 6.8787518
13, 37.269283, 24.270763, 36.048203
14, 6.28976, -6.8165, 5.8875217
14, -1.6975409, -11.633781, -4.975303
14, 2.5211713, -11.432662, -7.4701376
14, -0.68715686, -9.8237095, -9.150918
14, 10.345661, -1.2546, 3.4262073
14, 53.473732, 28.03217, 40.228607
14, 0.8475733, 5.9665327, 1.5467016
14, -4.5850363, 3.057489, -5.090228
14, -7.0176196, 1.4437478, 5.334444
