1, 996.28345
1, 996.32153
1, 996.32153
1, 996.32056
1, 996.28784
1, 996.28784
1, 996.27563
1, 996.2937
1, 996.2937
1, 996.29663
2, 996.29346
2, 996.29346
2, 996.31323
2, 996.3208
2, 996.3208
2, 996.3301
2, 996.3059
2, 996.3059
2, 996.3042
2, 996.32886
3, 996.32886
3, 996.3694
3, 996.365
3, 996.365
3, 996.3801
3, 996.3562
3, 996.31226
3, 996.3237
3, 996.3574
3, 996.35913
4, 996.3513
4, 996.3474
4, 996.3286
4, 996.3235
4, 996.3081
4, 996.30493
4, 996.32983
4, 996.3479
4, 996.33813
4, 996.3379
5, 996.3718
5, 996.3428
5, 996.38306
5, 996.4126
5, 996.3191
5, 996.30225
5, 996.3513
5, 996.3511
5, 996.32983
5, 996.3889
6, 996.3845
6, 996.3589
6, 996.36597
6, 996.3738
6, 996.3584
6, 996.375
6, 996.3755
6, 996.3557
6, 996.3623
6, 996.36743
7, 996.3379
7, 996.3679
7, 996.3596
7, 996.3086
7, 996.3342
7, 996.3518
7, 996.3491
7, 996.344
7, 996.36475
7, 996.32666
8, 996.3186
8, 996.32764
8, 996.3301
8, 996.3362
8, 996.3755
8, 996.3611
8, 996.3342
8, 996.3508
8, 996.3613
8, 996.3396
9, 996.345
9, 996.3572
9, 996.3367
9, 996.3279
9, 996.3467
9, 996.33813
9, 996.33057
9, 996.3596
9, 996.3508
9, 996.3335
10, 996.3313
10, 996.2876
10, 996.282
10, 996.2876
10, 996.2988
10, 996.29004
10, 996.27783
10, 996.322
10, 996.32324
10, 996.3291
11, 996.3318
11, 996.3479
11, 996.32495
11, 996.3074
11, 996.33984
11, 996.3347
11, 996.3303
11, 996.3816
11, 996.3325
11, 996.3074
12, 996.32104
12, 996.3413
12, 996.34375
12, 996.3606
12, 996.3574
12, 996.3423
12, 996.31323
12, 996.33496
12, 996.31885
12, 996.3252
13, 996.3655
13, 996.3413
13, 996.3218
13, 996.35034
13, 996.3535
13, 996.3362
13, 996.34595
13, 996.3513
13, 996.3257
13, 996.31104
14, 996.3423
14, 996.3313
14, 996.3237
14, 996.31177
14, 996.31177
14, 996.2988
14, 996.33276
14, 996.33276
14, 996.324
14, 996.33765
15, 996.33765
15, 996.3137
15, 996.3384
15, 996.3384
15, 996.3286
15, 996.3391
15, 996.3391
15, 996.3196
15, 996.3618
15, 996.3618
16, 996.3313
16, 996.33057
16, 996.33057
16, 996.29834
16, 996.3264
16, 996.3264
16, 996.31665
16, 996.3567
16, 996.3567
16, 996.31177
17, 996.313
17, 996.313
17, 996.32227
17, 996.36743
17, 996.36743
17, 996.33496
17, 996.3396
17, 996.3396
17, 996.33887
17, 996.3479
18, 996.3479
18, 996.323
18, 996.3589
18, 996.3589
18, 996.35767
18, 996.36816
18, 996.36816
18, 996.32544
18, 996.36426
18, 996.36426
19, 996.37134
19, 996.3843
19, 996.3843
19, 996.3479
19, 996.32544
19, 996.32544
19, 996.3562
19, 996.36035
19, 996.36035
19, 996.3384
20, 996.31616
20, 996.31616
20, 996.3418
20, 996.3447
20, 996.3447
20, 996.33765
20, 996.3242
20, 996.3242
20, 996.353
20, 996.36084
21, 996.36084
21, 996.35547
21, 996.33716
21, 996.33716
21, 996.3811
21, 996.40234
21, 996.40234
21, 996.38184
21, 996.40015
21, 996.39844
22, 996.40234
22, 996.40356
22, 996.38794
22, 996.36597
22, 996.4082
22, 996.4087
22, 996.3965
22, 996.41675
22, 996.3816
22, 996.355
23, 996.4009
23, 996.39795
23, 996.3816
23, 996.41504
23, 996.38794
23, 996.3533
23, 996.39404
23, 996.40894
23, 996.39624
23, 996.4236
24, 996.3872
24, 996.364
24, 996.3806
24, 996.37695
24, 996.3721
24, 996.42676
24, 996.3784
24, 996.34204
24, 996.3679
24, 996.3469
25, 996.34106
25, 996.38306
25, 996.35693
25, 996.3296
25, 996.34106
25, 996.34106
25, 996.3374
25, 996.374
25, 996.3545
25, 996.3367
26, 996.36304
26, 996.3701
26, 996.3716
26, 996.43335
26, 996.4009
26, 996.36304
26, 996.3613
26, 996.365
26, 996.3684
26, 996.4363
27, 996.386
27, 996.36426
27, 996.3933
27, 996.39575
27, 996.3982
27, 996.4387
27, 996.3948
27, 996.3679
27, 996.3899
27, 996.37134
28, 996.386
28, 996.4226
28, 996.3828
28, 996.3533
28, 996.35425
28, 996.3606
28, 996.3684
28, 996.397
28, 996.3601
28, 996.34546
29, 996.3677
29, 996.3628
29, 996.3789
29, 996.3982
29, 996.37036
29, 996.37573
29, 996.406
29, 996.40283
29, 996.4158
29, 996.3977
30, 996.37646
30, 996.40186
30, 996.42554
30, 996.4126
30, 996.41187
30, 996.3762
30, 996.3667
30, 996.3938
30, 996.40186
30, 996.4021
31, 996.4607
31, 996.41724
31, 996.3728
31, 996.37085
31, 996.3474
31, 996.3523
31, 996.4072
31, 996.3728
31, 996.3679
31, 996.386
32, 996.3789
32, 996.38184
32, 996.3911
32, 996.3611
32, 996.33984
32, 996.35767
32, 996.34644
32, 996.35645
32, 996.3511
32, 996.364
33, 996.364
33, 996.3889
33, 996.3811
33, 996.3811
33, 996.364
33, 996.3723
33, 996.3723
33, 996.3806
33, 996.38696
33, 996.38696
34, 996.34863
34, 996.3828
34, 996.3828
34, 996.37915
34, 996.37695
34, 996.37695
34, 996.34106
34, 996.34595
34, 996.34595
34, 996.345
35, 996.36206
35, 996.36206
35, 996.3367
35, 996.38916
35, 996.38916
35, 996.40137
35, 996.43384
35, 996.43384
35, 996.40283
35, 996.3943
36, 996.3943
36, 996.4158
36, 996.48193
36, 996.48193
36, 996.4265
36, 996.396
36, 996.396
36, 996.41235
36, 996.4558
36, 996.4558
37, 996.3999
37, 996.41797
37, 996.41797
37, 996.4346
37, 996.46826
37, 996.46826
37, 996.4072
37, 996.4358
37, 996.4358
37, 996.4458
38, 996.46924
38, 996.46924
38, 996.40186
38, 996.3987
38, 996.3987
38, 996.4009
38, 996.48706
38, 996.48706
38, 996.4131
38, 996.4065
39, 996.4065
39, 996.428
39, 996.4697
39, 996.4697
39, 996.386
39, 996.41406
39, 996.41406
39, 996.4243
39, 996.4551
39, 996.4551
40, 996.36743
40, 996.3723
40, 996.37964
40, 996.3982
40, 996.43994
40, 996.4048
40, 996.37256
40, 996.3779
40, 996.3987
40, 996.42285
41, 996.4492
41, 996.4148
41, 996.3689
41, 996.39966
41, 996.39404
41, 996.4011
41, 996.44214
41, 996.39185
41, 996.34937
41, 996.3589
42, 996.36255
42, 996.35913
42, 996.42065
42, 996.3838
42, 996.3523
42, 996.3606
42, 996.3699
42, 996.37646
42, 996.4363
42, 996.3965
43, 996.36475
43, 996.36255
43, 996.353
43, 996.3533
43, 996.3972
43, 996.3672
43, 996.3452
43, 996.3677
43, 996.36304
43, 996.376
44, 996.3921
44, 996.376
44, 996.3689
44, 996.3679
44, 996.354
44, 996.3496
44, 996.3635
44, 996.32935
44, 996.31006
44, 996.3074
45, 996.3296
45, 996.3496
45, 996.42725
45, 996.38525
45, 996.35986
45, 996.3469
45, 996.3379
45, 996.34033
45, 996.3789
45, 996.35767
46, 996.355
46, 996.3325
46, 996.3367
46, 996.35425
46, 996.365
46, 996.3506
46, 996.3406
46, 996.37524
46, 996.39014
46, 996.40796
47, 996.3994
47, 996.386
47, 996.41235
47, 996.4065
47, 996.3938
47, 996.40967
47, 996.3999
47, 996.35815
47, 996.3684
47, 996.4094
48, 996.3884
48, 996.4004
48, 996.37964
48, 996.3462
48, 996.36694
48, 996.3845
48, 996.3701
48, 996.37695
48, 996.375
48, 996.3467
49, 996.3982
49, 996.4197
49, 996.3933
49, 996.40967
49, 996.3899
49, 996.3679
49, 996.39136
49, 996.4082
49, 996.3882
49, 996.40967
50, 996.39185
50, 996.35425
50, 996.37744
50, 996.3987
50, 996.38135
50, 996.3816
50, 996.375
50, 996.37036
50, 996.35474
50, 996.35205
51, 996.34375
51, 996.3518
51, 996.3933
51, 996.36426
51, 996.3528
51, 996.37524
51, 996.37524
51, 996.375
51, 996.3496
51, 996.3496
52, 996.34033
52, 996.3435
52, 996.3435
52, 996.343
52, 996.34766
52, 996.34766
52, 996.333
52, 996.365
52, 996.365
52, 996.34863
53, 996.4114
53, 996.4114
53, 996.3491
53, 996.3628
53, 996.3628
53, 996.3772
53, 996.39453
53, 996.39453
53, 996.41406
53, 996.3762
54, 996.3762
54, 996.40356
54, 996.4126
54, 996.4126
54, 996.45264
54, 996.3887
54, 996.3887
54, 996.38306
54, 996.4072
54, 996.4072
55, 996.4109
55, 996.39746
55, 996.39746
55, 996.3906
55, 996.39307
55, 996.39307
55, 996.4282
55, 996.42456
55, 996.42456
55, 996.4314
56, 996.4546
56, 996.4546
56, 996.44556
56, 996.4424
56, 996.4424
56, 996.41187
56, 996.4182
56, 996.4182
56, 996.4309
56, 996.4636
57, 996.4636
57, 996.4385
57, 996.50024
57, 996.50024
57, 996.49023
57, 996.5034
57, 996.5034
57, 996.469
57, 996.46924
57, 996.46924
58, 996.4778
58, 996.4702
58, 996.4702
58, 996.47974
58, 996.458
58, 996.458
58, 996.45996
58, 996.4717
58, 996.4717
58, 996.4734
59, 996.46606
59, 996.46606
59, 996.4529
59, 996.4531
59, 996.4431
59, 996.4302
59, 996.43774
59, 996.43384
59, 996.44653
59, 996.43604
60, 996.45435
60, 996.4856
60, 996.42725
60, 996.4116
60, 996.46045
60, 996.45215
60, 996.4441
60, 996.44824
60, 996.4529
60, 996.4448
61, 996.44727
61, 996.4387
61, 996.43115
61, 996.4243
61, 996.3955
61, 996.3689


